SMILES,Solubility
CS(=O)(=O)N1CCC(CC1)NC(=O)NCCSC1=CC=C(Cl)C=C1,Soluble
NC1=C(C=NN1C1=CC=CC=C1NS(=O)(=O)C1=CC=C(F)C=C1)C#N,Soluble
CC(C)(C)OC(=O)N1CCN(CC1)S(=O)(=O)C=CC1=CC=C(Cl)C=C1,Soluble
FC(F)(F)C1=CC=C(Cl)C(=C1)S(=O)(=O)N1CCCC1C1=CC=CS1,Soluble
COC(=O)C1=CC(=CC(=C1)C(=O)OC)S(=O)(=O)N(C)CC1=CC=C(SC)C=C1,Soluble
FC1=CC=C(C=C1)S(=O)(=O)NC1=CC=CC2=C1CCCC2,Soluble
COC1=CC=C(C=C1)C(CNS(=O)(=O)C1=CC=C2OCCCOC2=C1)N1CCCCC1,Soluble
NS(=O)(=O)C1=CC=C(NC2=NC(=CS2)C2=CC(F)=CC=C2F)C=C1,Soluble
CCN(CC)S(=O)(=O)C1=CC=C(C=C1)S(=O)(=O)NC1=CC=CC(Br)=C1,Soluble
COC1=CC=C(CCN2N=NC(=N2)C2=CC=C(Cl)C=C2)C=C1,Soluble
FC(F)OC1=CC=CC=C1NS(=O)(=O)C1=CC=C2CCCCC2=C1,Soluble
FC1=CC(Cl)=CC=C1NS(=O)(=O)C1=CC=C2CCCCC2=C1,Soluble
Cl.CN1C(C)=CC(=C1C)C1=CSC(NC2=CC=CC=N2)=N1,Soluble
COC1=CC=C(NS(=O)(=O)C2=CC=C3CCCCC3=C2)C(OC)=C1,Soluble
O=C(COC1=CC=CC(=C1)N1CCCC1=O)NC12CC3CC(CC(C3)C1)C2,Soluble
COC1=CC=C(C=C1OC)C(=O)COC1=CC(=CC=C1OC)[N+]([O-])=O,Soluble
CC1=CC=CN2C(=O)C=C(COC3=CC=CC4=C3CCCC4O)N=C12,Soluble
COC1=CC=C(COC(=O)C2=CC3=C(CCC3)S2)C=C1F,Soluble
FC1=CC=C(C=C1)C1=CC=C(CNCC2=CC=C(CN3CCOCC3)C=C2)O1,Soluble
CC1=CC=C(CNCC2=CC=C(C=C2)S(=O)(=O)N2CCOCC2)C=C1,Soluble
CN(C)C1=CC=C(CNCC2=CC=C(C=C2)S(=O)(=O)N2CCOCC2)C=C1,Soluble
CCOC1=CC(CNCC2=CC=C(C=C2)S(=O)(=O)N2CCOCC2)=CC=C1OC(F)F,Soluble
CN(C)C1=CC=C(CNCC2=CN(N=C2C2=CC=C(F)C=C2)C2=CC=CC=C2)C=C1,Soluble
CC1=NN(C(C)=C1)C1=CC=C(NS(=O)(=O)C2=CC(Br)=CC=C2Br)C=N1,Soluble
COCC(=O)NC(C1=NC=CN1C)C1=CC(OC)=CC(OC)=C1,Soluble
C=CCN(C(=O)CN1CSCC1=O)C1=NC2=C(CCCC2)S1,Soluble
O=C(C1CC1)N1CCN(CC1)C(=O)C1=C(COC2=CC=CC=C2)C2=C(O1)C=CC=C2,Soluble
ClC1=CC=C(C=C1)S(=O)(=O)NCCCSC1=CC=CC=C1,Soluble
COC1=CC=C(C=C1)C(CNS(=O)(=O)C1=CC(Cl)=CC=C1Cl)N1CCCC1,Soluble
CC1CCN(CC1)C(CNS(=O)(=O)C1=CC=C2OCCCOC2=C1)C1=CC=CS1,Soluble
CCOC(=O)C1=C(C)NC(=C1C)C1=CSC(CN2C(=O)C3=CC=CC=C3S2(=O)=O)=N1,Soluble
CCN(CC)S(=O)(=O)C1=CC=C(C=C1)S(=O)(=O)NC1=CC=C(F)C(Cl)=C1,Soluble
CC1=CC=C(C=C1C)N1N=NN=C1SC1=NC(=NC2=C1C=CC=C2)C1=CC=NC=C1,Insoluble
CC1=CC=C(NC(=O)C23CC4CC(CC(Cl)(C4)C2)C3)C=C1C,Soluble
CCOC1=CC=C(C=C1)N1CC(CC1=O)C(=O)N1CCSC2=CC=CC=C12,Soluble
O=S(=O)(N(CCC1=CC=CC=C1)CC1=CC=CC=C1)C1=CC=CS1,Soluble
O=C(NCC1=CC=C(N=C1)N1C=CN=C1)NOCC1=CC=CC=C1,Soluble
ClC1=CC=CC=C1C(CNC(=O)CC1CC2CCC1C2)N1CCCC1,Soluble
COC1=CC(=CC(Cl)=C1OC)C(=O)N1CCSC2=CC=CC=C12,Soluble
COC1=CC=C(C2CCCN2C(=O)COC2=CC=C(Br)C=C2F)C(OC)=C1,Soluble
CN1C(=S)NN=C1CC1=CSC(NC(=O)CCC2CCCCC2)=N1,Soluble
CN1N=C(C)C2=CC(NC(=O)C34CC5CC(CC(C5)(C3)NC(C)=O)C4)=CN=C12,Soluble
O=C(N1CCOCC1)N1CCC(CC1)NS(=O)(=O)C1=CC=CS1,Soluble
CC(N(C)C(=O)C1=CN=CC(Br)=C1)C(C)(C)C,Soluble
CC1=CC=C(CNCC2=CC=C(C=C2)S(=O)(=O)N2CCOCC2)O1,Soluble
CC1CC(SC2=NC=CN2C2=CC=CC(C)=C2)C(=O)O1,Soluble
CC1=CC=C(CNCC2=CC=C(C=C2)S(=O)(=O)N2CCOCC2)S1,Soluble
FC1=CC=C(C=C1)C1=CC=C(CNCCC2=NN=C3C=CC=CN23)O1,Soluble
O=C(NCC1=CC=CN=C1N1CCOCC1)C1=COCCO1,Soluble
CC1=CC=CC=C1CNCC1=CC=C(C=C1)S(=O)(=O)N1CCOCC1,Soluble
ClC1=CC=C(CNCC2=CC=C(C=C2)S(=O)(=O)N2CCOCC2)C=C1,Soluble
CCC1COC(C)CN1C(=O)CN1C(=O)COC2=CC=C(C=C12)[N+]([O-])=O,Soluble
ClC1=CC=CC(Cl)=C1CNCC1=CC=C(C=C1)S(=O)(=O)N1CCOCC1,Soluble
CCNC(=O)NC(=O)CN1CCC2(CC1)OCCO2,Soluble
COC1=CC=C(NC(=O)C2CC3CC2C=C3)C=C1OC(F)F,Soluble
ClC1=CC=CC(CNCC2=CC=C(C=C2)S(=O)(=O)N2CCOCC2)=C1Cl,Soluble
CCOC1=CC=C(CNCC2=CC=C(C=C2)S(=O)(=O)N2CCOCC2)C=C1,Soluble
CC(C)(OC1=CC=C(Cl)C=C1)C(=O)NC1CCC(CC1)C(F)(F)F,Soluble
CCC(CC)NC(=O)C1=CC=C(S1)C(C)=O,Soluble
COCCN1CCCCCC1,Soluble
FC1=CC=C(CNC2=NC(=NO2)C2=CC=CC=C2)C=C1,Soluble
CN1N=C(C)C2=C1N=C(C=C2C(=O)NC1=NC2=C(S1)C=C1OCCOC1=C2)C1=CC=CO1,Soluble
CN(C1CCCC1)C(=O)CN1N=C(C)C2=C(C=CC=C2)C1=O,Soluble
O=C(CCN1C(=O)C2CCCCC2C1=O)N(CC1=CC=CS1)C1=CC=C2OCCOC2=C1,Soluble
CN(CC1=CC=CC=C1F)S(=O)(=O)C1=CC=C2CCCC2=C1,Soluble
[O-][N+](=O)C1=CC(Cl)=CC=C1S(=O)(=O)NC1=CC=CC(F)=C1,Soluble
CC1CN(CC(C)O1)C(C)(C)CNC(=O)NCC#CC1=CC=CC=C1,Soluble
O=C1NC(CSC2=NN=NN2CC2=CC=CO2)=NC2=C1C(=CS2)C1=CC=CC=C1,Soluble
CC1CCCN(C1)S(=O)(=O)C1=CC=C(NS(=O)(=O)C2=C(C)SC(C)=C2)C=C1,Soluble
CC(C)C1=CC=C(C=C1)C(NC(=O)NC1=NOC(C)=C1)C1=CC=CS1,Soluble
CC(NS(=O)(=O)C1=CC=C(Br)C=C1Cl)C1=CC=CC=C1F,Soluble
CC1=CC=C(NS(=O)(=O)C2=CC=CC=C2Br)C=C1I,Soluble
CN(CC1=CC=CC=C1Cl)S(=O)(=O)C1=CC=C2CCCC2=C1,Soluble
ClC1=CC=C(C(=O)N2CCCC2)C(=C1)N1CCCC1=O,Soluble
CC(N1C(=O)C2CC=CCC2C1=O)C(=O)N1CCCC1,Soluble
CC1N(CCN2C=CC=C12)C(=O)CC1CCC=C1,Soluble
COC1=CC=C(C=C1COC(=O)C1(CCCC1)C1=CC=C2OCCOC2=C1)C(C)=O,Soluble
CC(C)C(NC(=O)C12CC3CC(CC(C3)C1)C2)C(=O)NC1=CC=CC(=C1)N1C=NN=N1,Soluble
O=C(NCC1=CN(N=C1)C1=CC=CC=C1)NC(CN1CCOCC1)C1=CC=CC=C1,Soluble
CCN1C=C(NS(=O)(=O)C2=CC=C3C=CC=CC3=C2)C=N1,Soluble
COC1=CC=C(CNC(=O)NC2CCSC3=CC=CC=C23)C=C1OC,Insoluble
CCOC(=O)C1=CC=C(OCC2=NOC(=N2)C2=CC=C(Cl)C=C2)C=C1,Soluble
CS(=O)(=O)C1=CC=C(Cl)C(=C1)C(=O)N1CCCSC2=CC=CC=C12,Soluble
COC1=CC=C(Br)C=C1CN(C)S(=O)(=O)C1=CC=C(Cl)C=C1,Soluble
CC(SC1=NN=NN1C(C)(C)C)C(=O)C1=CC=C(NC(=O)C(C)(C)C)C=C1,Soluble
NS(=O)(=O)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F,Soluble
NC1=C(C=NN1C1=CC=CC=C1NS(=O)(=O)C1=CC=CC=C1Cl)C#N,Soluble
CC1=CC=C(C(C)=C1)S(=O)(=O)N1CCC(CC1)C1=NC2=C(S1)C=CC=C2,Soluble
NC(=O)C1CCCCN1S(=O)(=O)C1=CC=C2CCCC2=C1,Soluble
O=C(NC1=CC=CC=C1C(=O)NC1=CC=C2OCOC2=C1)C1=NN(C(=O)CC1)C1=CC=CC=C1,Soluble
FC1=CC(COC(=O)C2=CC=C(C=C2)N2C=NN=N2)=C2OC(OCC2=C1)C1=CC=CC=C1,Soluble
CCOC(=O)C1=CC=C(C(Br)=C1)S(=O)(=O)N1CCCC(C1)C(F)(F)F,Soluble
O=C(COC(=O)C1=CC=C(C=C1)S(=O)(=O)N1CCCC1)C1=CC=C2CCCCC2=C1,Insoluble
CCN(CC)S(=O)(=O)C1=CC=C(C=C1)S(=O)(=O)NC1=CC=C(Br)C=C1,Soluble
CC1=CC(=C(C)S1)S(=O)(=O)NC1=CC=CC(=C1)S(=O)(=O)N1CCCCCC1,Soluble
ClC1=CC=C(C=CS(=O)(=O)NC2=CC=C(Br)C=C2)C=C1,Soluble
FC(F)(F)C1=CC(Cl)=CC=C1S(=O)(=O)N1CCCC1C1=CC=CS1,Soluble
CCN1C=C(NS(=O)(=O)C2=CC(=CC=C2Cl)C(F)(F)F)C=N1,Soluble
CC1=CC(=C(C)S1)S(=O)(=O)NC1=CC=CC=C1OCC(F)(F)F,Soluble
CC(=O)N1CCN(CC1)C(=O)C1(CCCC1)C1=CC=C(Br)C=C1,Soluble
CC(N(C)C(=O)NCC1CC1)C1=CC=C(F)C=C1,Soluble
CCCCCC(=O)N1CCC(=CC1)C1=CNC2=C1C=CC=C2,Soluble
FC1=CC=C(F)C(=C1)S(=O)(=O)NC1=CC=CC2=C1CCCC2,Soluble
CN(CC1=CC=C(O1)C1=CC=C(Br)C=C1)C(=O)CCN1C(=O)NC2(CCCC2)C1=O,Soluble
FC1=CC=C(SC2=CC=C(Cl)C=C2NC(=O)CN2CSCC2=O)C=C1,Soluble
CC(=O)N1CCC(CC1)C(=O)N(CC1CCCO1)C1=NC2=C(S1)C=CC=C2,Insoluble
CN(CN1N=C2C3=C1C=CC=C3C(=O)C1=CC=CC=C21)CC(=O)NC(C)(C)C,Soluble
Cl.CCC1=CC=CC2=C1NC=C2C1=CSC(C)=N1,Soluble
CC1(NC(=O)N(CC(=O)N2CCCC2C2=CC=C3OCCCOC3=C2)C1=O)C1=CC(F)=CC=C1F,Soluble
CCC(=O)C1=CC=C(OCC2=CC(=O)OC3=C2C=CC(Br)=C3)C=C1,Insoluble
CC1CC1C(=O)NCCC1=C(C)C=C(C=C1C)C(C)(C)C,Soluble
COC1=CC(OC)=C(C=C1Cl)N1CC(CC1=O)C(=O)N1CCCC2=CC=CC=C12,Insoluble
COC1=CC=C(C2CCCN2CN2C(=O)N(CC3=CC=CS3)C(=O)C2=O)C(OC)=C1,Soluble
O=C1NC2(CCCCC2)C(=O)N1CN(CCC1=CC=CC=C1)CCC1=CC=CC=C1,Soluble
COC1=C(Br)C=C(Cl)C=C1S(=O)(=O)NCCCN1CCCC1=O,Soluble
CN1C(=NC2=C1C=CC=C2)C(=CC1=CC=CC(F)=C1)C#N,Soluble
COC1=C(Br)C=C(Cl)C=C1NS(=O)(=O)C1=CC=C(C=C1)N1CCCC1=O,Soluble
CN(CC1=CC=C2OCOC2=C1)C(=O)C1CC2=CC=CC=C2C(=O)O1,Soluble
O=C1N(CN2CCC3=C(C=CS3)C2C2=CC=CC=C2)C(=O)C(=O)N1CC1=CC=CS1,Soluble
COCCOC1=CC=C(C=C1NS(=O)(=O)C1=CC=C2OCCCOC2=C1)C(F)(F)F,Soluble
ClC1=CC=C(C=CS(=O)(=O)NCCCOC2CCCCC2)C=C1,Soluble
FC1=CC=C(C=C1)S(=O)(=O)NC1=CC=C2OC3=C(C=CC=C3)C2=C1,Soluble
CN(CN1C(=O)N(CC2=CC=CS2)C(=O)C1=O)CC1=CC=C(C=C1)N1CCOCC1,Soluble
O=C(COC1=CC=C2C=CC(=O)OC2=C1)C1=CC=C2CCCCC2=C1,Soluble
CC1=CC=C(Br)C=C1S(=O)(=O)NC1=CC=C(C=C1)N1C=CC=N1,Soluble
CC(=O)C1=CC=C(N2CCN(CN3N=C(C4=CC=CC=C4)C4=C(C=CC=C4)C3=O)CC2)C(F)=C1,Insoluble
COC(=O)C=CC1=CC=C(OCC2=CC3=C(OCO3)C(Cl)=C2)C(OC)=C1,Soluble
FC1=CC=C2SCCC(NC(=O)NCCNC(=O)C3=CC=CO3)C2=C1,Soluble
CC1=CC=C(NS(=O)(=O)C2=CC=C3CCCC3=C2)C=C1S(=O)(=O)N1CCCCC1,Soluble
CCOC(=O)C1CCCN(C1)S(=O)(=O)C1=CC(Br)=CC=C1Br,Soluble
CC1=C(C(C)=NO1)S(=O)(=O)N(CC1=CC=CS1)C1=CC=C2OCCOC2=C1,Soluble
O=S(=O)(NC1=CC=C2OC3(CCCCC3)OC2=C1)C=CC1=CC=CC=C1,Soluble
ClC1=CC(Br)=CC(Cl)=C1S(=O)(=O)NCCC1=CC=CS1,Soluble
COC1=CC=C(CNC(=O)NCC#C)C=C1OC,Soluble
CC(C)C(NC(N)=O)C(=O)NC1=CC(F)=CC(F)=C1,Soluble
CC1=CC(C)=C(C(C)=C1)S(=O)(=O)NC1=CC=C(C=C1)N1C=CC=N1,Soluble
FC1=CC=C(C(F)=C1)S(=O)(=O)N1CCN(CC1)S(=O)(=O)C=CC1=CC=CC=C1,Soluble
COC1=CC(OC)=C(NS(=O)(=O)C=CC2=CC=C(Cl)C=C2)C=C1Cl,Soluble
FC(F)(F)C1=CC=CC(=C1)S(=O)(=O)N1CCCC1C1=CC=CS1,Soluble
CN(CC(=O)NCC1=CC=CO1)C(=O)C=CC1=CN(CCC#N)C2=C1C=CC=C2,Soluble
ClC1=CC=C2C(=O)N(CC=C)C(SCC(=O)N3CCCC3C3=CC=CS3)=NC2=C1,Insoluble
OC1=NC=CC=C1C(=O)N1CCC(=CC1)C1=CNC2=C1C=CC=N2,Soluble
CC1=C(C)C(C)=C(C(C)=C1C)S(=O)(=O)NCC1=CC=C(CN2C=CN=C2)C=C1,Soluble
COC(=O)C1=CC=C(OCC2=NOC(=N2)C2=CC=C(Cl)C=C2)C=C1,Soluble
CC(=O)N(C1=NC(COC(=O)C2=CC3=C(CCC3)S2)=CS1)C1=CC=CC=C1,Soluble
CCN(CC)S(=O)(=O)NC1(CCCCCC1)C(=O)OC,Soluble
CN(CC1=CC=C(C=C1)C(F)(F)F)S(=O)(=O)C1=CC=CS1,Soluble
OC(C1CCN(CC1)C(=O)CN1N=NC2=C(C=CC=C2)C1=O)C1=CC=CC=C1,Soluble
FC1=CC=CC=C1CSCCNS(=O)(=O)C1=CC=C(Br)C=C1,Soluble
CSCCC(NC(=O)C1=CC=CC=C1Br)C(=O)N1CCCC(C1)C(F)(F)F,Soluble
COC1=CC=C(C2CCCN2C(=O)C2CCCN(C2)C(=O)OC(C)(C)C)C(OC)=C1,Insoluble
CCONC(=O)CCN1C(C)=NC2=C(C=CC=C2)C1=O,Soluble
CCC1(NC(=O)N(CC(=O)NC2(CCCCC2)C#N)C1=O)C1=CC=C(F)C=C1,Soluble
CCN(CC1=CC=C(Cl)S1)C(=O)C1=CSC(=N1)C1=CC=CO1,Soluble
COC1=CC=C(CN2CCN(CC3=CN(N=C3)C3=CC=CC=C3)CC2)C=C1OC,Insoluble
CC1CCC(CC1)NS(=O)(=O)N(C)C,Soluble
CCCCCC(C)NS(=O)(=O)CC1=CC=C(C=C1)[N+]([O-])=O,Soluble
CN(CCOC1=CC=C(F)C=C1)S(=O)(=O)C1=C(C)ON=C1C,Soluble
[O-][N+](=O)C1=C(N=C2C=CC=CN12)N1CCCC1C1=CC=CC=C1,Soluble
COC(=O)C1=CC=C(C(=O)OC)C(NC(=O)N2CCN(CC2)C(=O)OC(C)(C)C)=C1,Soluble
FC(F)(F)C1=CC=CC=C1NC(=O)C12CC3CC(CC(Br)(C3)C1)C2,Soluble
CC(C)(C)OC(=O)N1CCN(CC1)C(=O)CC(C1=CC=CC=C1)C1=CC=CC=C1,Soluble
CN(CC1=CC=C(O1)C1=CC=C(Br)C=C1)C(=O)CCC1=CC=C2OCOC2=C1,Soluble
BrC1=CC=C(C=C1)C1=NN(CN2CCN(CC3=CSC=C3)CC2)C(=O)C2=C1C=CC=C2,Insoluble
CC(N1C(SCCN2C(=O)OC3=C2C=CC=C3)=NC2=C(C=CC=C2)C1=O)C1=CC=CC=C1,Insoluble
COC1=CC=C(C=C1)C1CCCN1CC1=C(O)C=CC2=C1C=CC=C2,Insoluble
CC(NC(=O)C(C)(C)C)C(=O)N1C(C)CC2=CC=CC=C12,Soluble
CN(CN1N=C(N(C1=S)C1=CC=C(C)C=C1)C1=CC=C(Cl)C=C1)CC1=CN(C)N=C1,Insoluble
FC1=CC=CC=C1CN(C1CC1)C(=O)CN1C(=O)NC2(CCCC2)C1=O,Soluble
CCOC(=O)C1=C(NC(=O)N2CC(O)C3=C(OC)C=CC(OC)=C3C2)SC(C)=C1C,Insoluble
CCOC1=CC=C(C=C1OC)C(=O)OCC1=CC(Cl)=CC2=C1OCOC2,Insoluble
CC(=O)C1=CC(Cl)=CC=C1OCC1=NC2=C(C=CC=C2)N1C(F)F,Soluble
O=C(CN1CCN(CC1)S(=O)(=O)CC1=CC=CC=C1)C12CC3CC(CC(C3)C1)C2,Soluble
CC(OC1=CC=C(Cl)C=C1)C(=O)N1CCN(CC1)C(=O)OC(C)(C)C,Insoluble
CSC1=CC=C(CN(C)CC2=CC(C)=C(C)C=C2O)C=C1,Soluble
CN(CC1=C(C)ON=C1C)C(=O)C1=NN(C2=CC=CC=C2)C(=O)C2=C1C=CC=C2,Soluble
CN(CN1N=C(N(C1=S)C1=CC=CC(C)=C1)C1=CC=CC=C1)CC1=CN(C)N=C1,Insoluble
CC1=C(C(=O)C2=C(O1)C(CN1CCC3=CC=CC=C3C1)=C(O)C=C2)C1=CC=CC=C1,Soluble
CC1=C(C(=O)C2=C(O1)C(CN1CCCC1C1=CC=CS1)=C(O)C=C2)C1=CC=CC=C1,Soluble
COC1=CC=C(C=C1)N1CCN(CCCNC2=NC=NC3=C2C=CC(Cl)=C3)CC1,Soluble
CCCN1C(=O)N(CC(=O)N2CCN(CC2)C(=O)OC(C)(C)C)C2=C1C=CC=C2,Soluble
O=C(NC(CC1=CC=CC=C1)C1=CC=CC=C1)C1=NOC(=C1)C1CC1,Soluble
CC1=CC(=CC(C)=C1)C1=NN=C(O1)SCCC(=O)N1CCN(CC1)C1=NC=CC=N1,Soluble
FC1=CC(COC(=O)C2=C(C=CS2)C2=CC=CC=C2)=C2OCOCC2=C1,Soluble
CN1N=C(C)C(C(=O)NC2CCC3=CC=CC=C23)=C1C,Insoluble
CC(C1CC1)N(CC(F)(F)F)C(=O)C=CC1=CC2=C(OCO2)C(Cl)=C1,Insoluble
CC1=CC=C(C(Cl)=C1)S(=O)(=O)N1CCCC(C1)C1=NC2=C(O1)C=CC=C2,Soluble
FC1=CC=CC=C1CCNS(=O)(=O)C1=CC(Br)=CC=C1Br,Soluble
COC(=O)C1=C(C)C(C(=O)OC)=C(S1)S(=O)(=O)N(C)C1CCCC2=CC=CC=C12,Soluble
CC1=CC=C(S1)S(=O)(=O)N1CCN(CC1)S(=O)(=O)C1=CC=C(Cl)C(Cl)=C1,Soluble
COC1=CC(C)=C(C=C1OC)S(=O)(=O)NC(C)CCC(C)C,Soluble
CC(NS(=O)(=O)C1=CC=CC(Br)=C1)C(N1CCOCC1)C1=CC=CC=C1,Soluble
O=C(CCCC1=CNC2=C1C=CC=C2)NCCCN1CCCC1=O,Soluble
CCC(=O)NC1=NC(CC2=NNC(=S)N2C)=CS1,Soluble
CC1=CC=C(C=C1)S(=O)(=O)N1CCCN(CC1)S(=O)(=O)C1=CC=C(F)C=C1Cl,Soluble
FC(F)(F)C1=CC=C2N(CCCC2=C1)C(=O)CCN1C(=O)COC2=CC=CC=C12,Soluble
CCCCCNC(=O)NCCC1=CC=C2OCCOC2=C1,Soluble
[O-][N+](=O)C1=CC(NC(=O)C=CC2=CC=CO2)=C(F)C=C1F,Soluble
CC(C)SCC(=O)NC1=NC(C)=CS1,Soluble
[O-][N+](=O)C1=CC=C(CS(=O)(=O)NCCC2=CC=CC=C2)C=C1,Soluble
O=C(NC1CC1)C1CCCN1S(=O)(=O)C1=CC=C2OC(=O)C=CC2=C1,Soluble
COC1=CC=C(CSC2=NN=NN2C2=C(C)C=CC=C2C)C=C1,Soluble
CC(=O)NC(C1CCCC1)C(=O)NC1=NC2=C(S1)C=C(Br)C=C2,Soluble
CN(CC1=CC=C(C)C=C1C)C1=C(C(=O)N2C=CC=CC2=N1)[N+]([O-])=O,Soluble
OC1=CC=C(C=C1)N1CCN(CC2=C(O)C=CC3=C2C=CC(Br)=C3)CC1,Soluble
OC(=O)C1=CC=CC=C1S(=O)(=O)C(F)(F)F,Soluble
FC1=CC(CC#N)=C2OCOCC2=C1,Soluble
N#CC1=CC=NC(OCC2=CC=CC=C2)=C1,Soluble
CN(C)C(=O)N1CCCC(C1)C(O)=O,Soluble
CC1=CC=C(C=C1)N1CCCNC(=O)C1,Soluble
CC1=CC=C2NC(C(O)=O)=C(Cl)C2=C1,Soluble
BrC1=CC=C2NC(=O)OC2=C1,Soluble
CS(=O)(=O)C1=CC=C2NCCCC2=C1,Soluble
CC1=CC=C(C=C1)C(CN1CCOCC1)NS(=O)(=O)C1=CC=C2OCCCOC2=C1,Soluble
COCSC1=NC=C(N1CC1=CC=CC=C1)C1=CC=C(F)C=C1,Soluble
CS(=O)(=O)N1CCCN(CC1)C(=O)C1=CC=CNC1=S,Soluble
CCC1=C(CN(C)C(=O)CN2C3=CC=CC=C3OCCC2=O)C2=C(O1)C=CC=C2,Soluble
CC(C)C1=CC=C(C=C1)C(NCC1=NC(=NO1)C1=CSC=C1)C1=CC=CS1,Soluble
CC1=NN(C(CSC2=NN=NN2C2=CC=CC(C)=C2C)=C1C#N)C1=CC=CC=C1,Soluble
ClC1=CC=CC=C1OCC(=O)N(C1CCCC1)C1CCS(=O)(=O)C1,Soluble
CC(C)=CC1C(C(=O)NC2CCC(O)CC2)C1(C)C,Soluble
COC(=O)C1=CC(=CC=C1N(C)CC1=CC=CS1)[N+]([O-])=O,Soluble
FC1=CC=C(C=C1)C(=O)CCCN1N=NC(=N1)C1=CC=C(Br)C=C1,Soluble
CC1CCC2=C(C1)C1=C(N2)C=CC(=C1)C(=O)NCC(N1CCCC1)C1=CC=CO1,Soluble
CCOC1=CC=C(C=C1OCC)C(NC(=O)COC1=CC=C2NC(=O)CCC2=C1)C(C)C,Soluble
CC1(C)NC(=O)N(CCS(=O)(=O)CCCOC2=CC=C(F)C=C2)C1=O,Insoluble
CCCN(CC1=NN=C(O1)C1=CC=CS1)S(=O)(=O)C1=C(C)C(C)=CC(C)=C1C,Soluble
O=C(NC1=CC=CC=C1N1CCCC1)C1CCC1,Soluble
CSC1=CC=C(CN(C)C2CC(=O)N(CC3=CC=CC=C3)C2=O)C=C1,Soluble
CSCCC(NC(=O)C1CCCN(C1)C(=O)C1=CC=CO1)C1=NC2=C(N1)C=CC=C2,Soluble
CCOC(=O)C1=C(C)NC(C(=O)CN2CCSC3=CC=CC=C23)=C1C,Soluble
ClC1=CC=C(S1)C(=O)CCC(=O)N1CCC2=CC=CC=C12,Soluble
COC1=CC=C(F)C=C1C(=O)CSC1=NC(C)=NC2=C1C(=O)N(C)C(=O)N2CC(C)C,Insoluble
CCSC1=NN=C(NC(=O)C2=CC(Cl)=C3OCCCOC3=C2)S1,Soluble
CN(CC1=CC=C(O1)C1=CC=C(Cl)C=C1)C(=O)C1=CN=C2N(C)C(=O)N(C)C(=O)C2=C1,Insoluble
CN1N=CC2=C1N=CN=C2SCC(=O)NC1=CC2=C(OCCO2)C=C1Br,Soluble
CC(C)=CC1C(C(=O)NC2=NC(=NN2)C2=CC=CC=C2)C1(C)C,Soluble
COC(=O)C1=C(NC(=O)C2=CSC(=N2)C2=CSC=C2)SC(C)=C1C,Insoluble
CC1=CC=C(CSC2=NN=C(NC(=O)C3=COCCO3)S2)C=C1,Soluble
CC1CC2=CC=CC=C2N1C(=O)COC(=O)C1=CC=C2N=CSC2=C1,Soluble
O=C(CCC(=O)C1=CC=C2CCCC2=C1)N1CCC2=CC=CC=C12,Insoluble
O=C(COC(=O)C1=CC=C(OCC2CCCO2)C=C1)C1=CC=CN1,Soluble
CN(C)C(=O)C1CCCN1C(=O)C1=CC=C(C=C1)N(C)C,Soluble
CC1CCCCC1NC(=O)C1COC2=CC=CC=C2O1,Soluble
CCC1=CC=C(C=C1)C1=NOC(CSCC2=CC=CC(=C2)[N+]([O-])=O)=N1,Soluble
CC1=CC=CN2C(=O)C=C(CN3C(=O)C4=CC=CC5=C4C(=CC=C5)C3=O)N=C12,Insoluble
CC(=O)C1=CC2=C(OCO2)C=C1NC(=O)COC1=NN2C(=C1)N=C(C=C2C)C1=CC=CC=C1,Soluble
CN(CC(=O)N(C1CCS(=O)(=O)C1)C1CCCCC1)C1CCCC2=CC=CC=C12,Soluble
COC(=O)C1=C(CSC2=NC3=C(C=CC=C3)C(=O)N2C2=CC=CC(Cl)=C2)C=CO1,Soluble
O=C(CN1CCSC2=CC=CC=C12)N1N=C(CC1C1=CC=CS1)C1=CC=CO1,Soluble
BrC1=CC=C2N=CN(CCC(=O)N3CCN4C3=NC3=C4C=CC=C3)C(=O)C2=C1,Soluble
O=C(NC1=NC=CS1)C1=CC=C2NC3=C(CCCC3)C2=C1,Soluble
CC1(CC2=CC=CC=C2C(=O)O1)C(=O)N1CCN(CC1)C(=O)C1=CC=CC(Cl)=C1,Soluble
CC1=NC(C)=C(S1)C(=O)NC1=NC(=CS1)C1=CC=C2NC(=O)CCC2=C1,Soluble
COC1=CC=C(OC)C(=C1)C1CCCN1C(=O)CSC1=NC=CC(=N1)C(F)(F)F,Soluble
O=C(COC(=O)C1=CC=C2OCOC2=C1)N1N=C(CC1C1=CC=CS1)C1=CC=CS1,Soluble
ClC1=CC=C(C=C1)S(=O)(=O)CCSC1=NC2=C(C=CC=C2)C(=O)N1C1CC1,Soluble
CNC1=C(C(=O)NCC2=CC=C(C=C2)N2CCCC2=O)C(C)=NS1,Soluble
COC1=CC(C=CC(=O)N2CCSC3=CC=CC=C23)=CC2=C1OCCO2,Soluble
CN1C(C)=CC(C(=O)COC(=O)C2=CC3=C(S2)C=CC=C3)=C1C,Soluble
CCOC(=O)C1=C(C)N(CC)C(C)=C1C=CC(=O)NC1=NC=C(C)S1,Soluble
